obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
28, 49.8, 195502, 8745, 764, 4106, 870, 1118, 870, 535, 27, 70, NA, 212510,  A*
29, 51.8, 558540, 32366, 27241, 10081, 7815, 6273, 5070, 2419, 27, 75, NA, 649805,  A*
30, 52.8, 1476961, 24595, 23097, 14148, 10203, 3238, 8515, 2411, 61, 83, NA, 1563168,  A*
31, 54.8, 1357562, 59692, 6980, 8407, 2125, 4757, 3359, 2753, 57, 75, NA, 1445635,  A*
32, 57.8, 145107, 97205, 2332, 1725, 4902, 4390, 6405, 4376, 51, 50, NA, 266442,  A*
33, 59.7, 1494847, 133277, 20496, 19276, 2954, 2902, 7258, 3926, 23, 11, NA, 1684936,  A*
34, 60.7, 264981, 28008, 1240, 6197, 7027, 15880, 3727, 2001, 57, 37, NA, 329061,  A
35, 62.7, 1110628, 63065, 60295, 64893, 13229, 22678, 15487, 13752, 63, 67, NA, 1364027,  A
36, 63.7, 1890696, 375754, 50744, 43031, 31251, 21263, 26775, 12209, 81, 60, NA, 2451723,  A
37, 65.7, 342554, 58616, 2696, 7103, 5847, 6101, 2484, 6337, 61, 57, NA, 431738,  A
38, 66.7, 2276026, 548029, 142608, 41959, 53639, 30360, 54111, 15023, 21, 37, NA, 3161755,  A
39, 68.7, 1022466, 106293, 45313, 18720, 13644, 3853, 4036, 2258, 21, 47, NA, 1216583,  A
40, 69.7, 282877, 81362, 23532, 13654, 2505, 6489, 4439, 8318, 51, 77, NA, 423176,  A
41, 71.7, 1563822, 142628, 93354, 57950, 55524, 16587, 48140, 33155, 56, 87, NA, 2011160,  A
42, 72.7, 2120989, 247666, 20107, 66540, 23909, 21768, 20792, 9169, 47, 64, NA, 2530940,  A
43, 74.7, 167455, 309129, 4700, 18481, 9140, 5824, 5992, 1458, 35, 44, NA, 522179,  A
44, 77.7, 890408, 151924, 13156, 30938, 11963, 14137, 20336, 10636, 50, 53, NA, 1143498,  A
45, 79.7, 57112, 21111, 12880, 10767, 2459, 5260, 6136, 2821, 54, 69, NA, 118546,  A
46, 80.7, 643931, 35075, 9711, 2240, 1264, 2828, 1057, 1659, 61, 75, NA, 697765,  A
47, 82.7, 1018421, 91208, 11447, 11169, 7715, 5233, 3111, 2886, 63, 69, NA, 1151190,  A
48, 83.7, 655028, 188736, 10468, 8271, 7929, 8302, 5234, 1247, 48, 40, NA, 885215,  A
49, 85.7, 109223, 16862, 8544, 2039, 1045, 1331, 2273, 820, 47, 47, NA, 142137,  A
50, 86.7, 2144189, 679102, 11371, 20793, 58869, 20121, 34132, 13545, 56, 29, NA, 2982122,  A
51, 88.6, 808667, 98372, 82366, 12077, 5625, 21754, 25396, 19444, 64, 53, NA, 1073701,  A
52, 89.6, 1091956, 28059, 75566, 27489, 10554, 25327, 24287, 14022, 69, 74, NA, 1297260,  A
53, 91.6, 1328132, 47961, 17635, 1960, 18501, 8588, 10844, 5346, 83, 93, NA, 1438967,  A
54, 92.7, 1763552, 136325, 85264, 36724, 10517, 21053, 15745, 6714, 69, 69, NA, 2075894,  A
55, 94.6, 77502, 65918, 11755, 3678, 4715, 4353, 7671, 1989, 60, 47, NA, 177581,  A
56, 97.6, 226695, 24826, 3625, 4584, 1540, 2847, 6053, 2111, 75, 63, NA, 272281,  A
57, 99.6, 1374113, 155079, 78565, 78157, 108246, 30935, 48400, 37982, 56, 75, NA, 1911477,  A
58, 100.6, 1013302, 443108, 103782, 100227, 48249, 26786, 35949, 20311, 44, 87, NA, 1791714,  A
59, 102.6, 454555, 15944, 8101, 3531, 7471, 2638, 5591, 569, 54, 75, NA, 498400,  A
60, 102.6, 1828285, 407400, 109404, 111754, 53589, 70029, 55106, 22823, 67, 56, NA, 2658390,  A
