obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
25, 52.8, 8152, 9813, 6656, 2044, 4020, 4913, 4453, 2403, 80, 50, NA, 42454,  X*
26, 54.8, 12672, 12661, 7719, 4797, 4900, 4665, 6628, 1153, 81, 66, NA, 55195,  X*
27, 57.8, 12955, 17451, 3604, 3850, 5220, 4749, 9249, 2133, 84, 64, NA, 59211,  X*
28, 59.8, 186843, 22662, 2873, 9238, 5933, 1597, 2151, 893, 64, 54, NA, 232190,  X*
29, 60.8, 990692, 496700, 24864, 35880, 20602, 22043, 7068, 5557, 54, 43, NA, 1603406,  X
30, 62.7, 20486, 15078, 9750, 16293, 7585, 3780, 7409, 7469, 51, 54, NA, 87850,  X
31, 63.7, 8944, 10994, 5954, 5699, 5073, 7758, 5017, 3386, 69, 66, NA, 52825,  X
32, 65.7, 12418, 33767, 19341, 4991, 15319, 9093, 4285, 4045, 83, 75, NA, 103259,  X
33, 66.7, 155041, 124727, 22685, 5055, 2335, 3924, 4325, 4438, 60, 57, NA, 322530,  X
34, 68.7, 8057, 2976, 4974, 8769, 7135, 6307, 6183, 2010, 60, 61, NA, 46411,  X
35, 69.7, 12624, 12529, 2679, 848, 11055, 5892, 5826, 2484, 78, 57, NA, 53937,  X
36, 71.7, 10679, 16435, 6198, 2220, 3377, 3942, 1988, 1980, 96, 61, NA, 46819,  X
37, 72.7, 119107, 104313, 22049, 7365, 6641, 8688, 3032, 2496, 77, 53, NA, 273691,  X
38, 74.7, 3270, 16777, 12840, 8912, 6264, 4076, 4116, 2234, 64, 66, NA, 58489,  X
39, 77.7, 3099, 16460, 5534, 4429, 7337, 3496, 3683, 3669, 53, 67, NA, 47707,  X
40, 79.7, 701766, 16267, 106200, 16897, 14768, 6211, 8454, 6026, 57, 78, NA, 876589,  X
41, 80.7, 90014, 17467, 4679, 3101, 4007, 2573, 1422, 1078, 57, 81, NA, 124341,  X
42, 82.7, 87753, 318397, 6061, 9415, 10840, 6441, 11820, 9607, 44, 69, NA, 460334,  X
43, 83.7, 988851, 132726, 2603, 44796, 14761, 17184, 25084, 4136, 48, 48, NA, 1230141,  X
44, 85.7, 311859, 51435, 48716, 2578, 4578, 12876, 3046, 5085, 50, 53, NA, 440173,  X
45, 86.7, 46969, 9932, 26420, 10955, 3490, 6603, 10117, 7754, 61, 66, NA, 122240,  X
46, 88.7, 412828, 12347, 7772, 2111, 3162, 3182, 3937, 1539, 64, 69, NA, 446878,  X
47, 89.7, 230815, 250511, 30020, 12469, 13937, 12927, 12323, 3066, 70, 70, NA, 566068,  X
48, 91.6, 33732, 64475, 8127, 2497, 13639, 13027, 8901, 6982, 74, 51, NA, 151380,  X
49, 92.6, 615818, 16367, 6169, 3641, 5623, 6718, 6806, 2115, 60, 41, NA, 663257,  X
50, 94.7, 37837, 35999, 1322, 2887, 2297, 8432, 2784, 5264, 75, 38, NA, 96822,  X
51, 97.6, 22012, 5616, 735, 4186, 5675, 4722, 3281, 2901, 88, 50, NA, 49128,  X
52, 99.6, 6967, 10230, 7885, 9572, 3672, 4240, 4794, 2346, 87, 66, NA, 49706,  X
53, 100.6, 264960, 25732, 7453, 9005, 3502, 1412, 1152, 1874, 60, 64, NA, 315090,  X
54, 102.6, 3692, 15118, 3868, 1555, 1930, 4068, 3699, 3872, 56, 61, NA, 37802,  X
55, 103.6, 11769, 8503, 5586, 4340, 4174, 6886, 1756, 2453, 84, 64, NA, 45467,  X
56, 105.6, 50576, 12954, 1975, 28615, 7423, 6562, 3575, 4147, 100, 69, NA, 115827,  X
57, 106.6, 10677, 3617, 8016, 2626, 851, 7284, 2703, 2967, 100, 83, NA, 38741,  X
58, 108.6, 72301, 33120, 1807, 3100, 4542, 1105, 1284, 1028, 81, 74, NA, 118287,  X
59, 109.6, 81311, 95974, 4543, 8611, 7023, 8724, 8183, 1655, 56, 50, NA, 216024,  X
60, 111.6, 132375, 28420, 10937, 2358, 4333, 2783, 3493, 1045, 37, 43, NA, 185744,  X
61, 111.6, 57616, 38317, 11034, 2681, 4851, 3467, 1849, 2646, 54, 51, NA, 122461,  X
