obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
36, 63.8, 32553, 16713, 12602, 21853, 18694, 18442, 20479, 12543, 83, 81, NA, 153879,  M
37, 65.7, 95614, 129173, 6778, 3299, 6027, 11122, 1976, 926, 69, 53, NA, 254915,  M
38, 66.7, 257965, 124604, 6431, 7671, 15989, 4603, 15525, 4921, 47, 48, NA, 437709,  M
39, 68.7, 609519, 215135, 26442, 32478, 16369, 16143, 49144, 13783, 38, 26, NA, 979013,  M
40, 69.7, 77464, 37788, 11107, 18805, 11998, 15323, 19795, 10172, 51, 24, NA, 202452,  M
41, 71.8, 433344, 29020, 23475, 15873, 18958, 22882, 27173, 11755, 70, 53, NA, 582480,  M
42, 72.7, 1051066, 70203, 18087, 17741, 41884, 20311, 9922, 2578, 60, 74, NA, 1231792,  M
43, 74.7, 431235, 118842, 5407, 12158, 17205, 8810, 5839, 1900, 51, 51, NA, 601396,  M
44, 77.7, 1311929, 61656, 10714, 10215, 14547, 5060, 24797, 5548, 38, 27, NA, 1444466,  M
45, 79.7, 2690, 12497, 16884, 31906, 21902, 14841, 15395, 5231, 69, 70, NA, 121346,  M
46, 80.7, 540701, 35605, 9349, 22126, 20504, 32217, 8795, 3967, 88, 96, NA, 673264,  M
47, 82.7, 28613, 17164, 62704, 12037, 11770, 15213, 11461, 1588, 80, 100, NA, 160550,  M
48, 83.7, 299389, 134842, 39385, 4694, 29343, 20033, 20445, 6874, 74, 77, NA, 555005,  M
49, 85.7, 4668, 33892, 7500, 10228, 8689, 20514, 8409, 5597, 74, 66, NA, 99497,  M
50, 86.7, 56489, 16181, 7793, 3831, 5324, 2840, 1790, 1592, 69, 50, NA, 95840,  M
51, 88.7, 50860, 31492, 6416, 22932, 20376, 11033, 14152, 4810, 74, 57, NA, 162071,  M
52, 89.7, 17198, 4778, 8543, 8030, 7969, 16912, 7302, 4436, 69, 75, NA, 75168,  M
53, 91.6, 7459, 5096, 2441, 11368, 8240, 19176, 10096, 10841, 88, 70, NA, 74717,  M
54, 92.6, 279671, 25468, 26105, 11760, 11066, 27239, 13424, 6006, 97, 61, NA, 400739,  M
55, 94.6, 58043, 18845, 20252, 4021, 9602, 18533, 22158, 6770, 93, 60, NA, 158224,  M
56, 97.6, 74086, 30205, 1555, 2143, 4942, 3097, 2563, 4707, 75, 56, NA, 123298,  M
57, 99.6, 64144, 20912, 7133, 3074, 6911, 8882, 2935, 772, 67, 38, NA, 114763,  M
58, 100.6, 181658, 24205, 4071, 6581, 3919, 7399, 3766, 2857, 80, 63, NA, 234456,  M
59, 102.6, 57754, 55358, 9946, 9063, 11750, 9441, 13039, 3898, 74, 47, NA, 170249,  M
60, 103.6, 501801, 48832, 13995, 10124, 30664, 29385, 28066, 12969, 60, 35, NA, 675836,  M
61, 105.6, 9841, 13129, 6345, 7508, 17766, 9073, 21206, 11574, 64, 37, NA, 96442,  M
62, 106.6, 29539, 23793, 4231, 9775, 12923, 20477, 35340, 5768, 96, 35, NA, 141846,  M
63, 108.6, 458214, 177792, 20132, 10309, 17746, 6642, 4890, 1220, 75, 29, NA, 696945,  M
64, 109.6, 198422, 34709, 8182, 1612, 1740, 1545, 1234, 425, 38, 40, NA, 247869,  M
65, 111.6, 857003, 47637, 22069, 8056, 6651, 18228, 4853, 2238, 30, 47, NA, 966735,  M
66, 112.6, 754891, 414585, 38636, 86267, 52519, 46278, 20542, 6358, 54, 41, NA, 1420076,  M
67, 114.6, 1268326, 522396, 76085, 40737, 40504, 11277, 5832, 2486, 50, 40, NA, 1967643,  M
68, 117.5, 126695, 77199, 21800, 15394, 9351, 6496, 12349, 2757, 21, 35, NA, 272041,  M
69, 119.6, 1348833, 128044, 65863, 10177, 28062, 21704, 16513, 10762, 43, 54, NA, 1629958,  M
70, 120.5, 372765, 376568, 90539, 28432, 47368, 29739, 50205, 20540, 34, 48, NA, 1016156,  M
71, 122.5, 2806184, 215718, 41650, 42219, 38938, 37961, 12438, 5246, 37, 50, NA, 3200354,  M
72, 123.6, 22714, 16624, 3095, 4284, 12347, 13995, 19437, 8006, 77, 40, NA, 100502,  M
73, 125.5, 545253, 37481, 12176, 5053, 5390, 2349, 1063, 681, 74, 43, NA, 609446,  M
74, 126.5, 13079, 38021, 9330, 4444, 11531, 10626, 6913, 10288, 64, 16, NA, 104232,  M
75, 126.5, 251971, 60460, 10327, 17329, 13349, 15131, 12042, 6154, 54, 24, NA, 386763,  M
