obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
24, 51.8, 676534, 208398, 13245, 11001, 9857, 20610, 18257, 6821, 83, 11, NA, 964723,  M*
25, 52.8, 340736, 11121, 3731, 935, 2849, 6472, 4544, 1741, 94, 4, NA, 372129,  M*
26, 54.8, 417158, 71368, 18747, 6991, 5728, 9709, 4778, 2053, 90, 10, NA, 536532,  M*
27, 57.8, 732914, 14039, 6091, 5703, 9114, 6661, 5246, 1518, 100, 26, NA, 781286,  M*
28, 59.7, 259059, 17661, 32023, 2333, 5231, 6259, 3856, 2380, 84, 51, NA, 328802,  M*
29, 60.7, 102706, 45225, 11902, 29395, 22056, 31942, 14736, 13034, 96, 47, NA, 270996,  M
30, 62.8, 426959, 116766, 21388, 14244, 29214, 48299, 28747, 12929, 100, 51, NA, 698546,  M
31, 63.7, 54714, 44123, 21360, 15153, 11628, 30293, 25960, 3387, 100, 41, NA, 206618,  M
32, 65.7, 1302149, 105813, 36439, 19989, 19121, 34432, 24245, 7939, 100, 38, NA, 1550127,  M
33, 66.7, 256358, 64863, 1980, 11376, 3592, 8853, 3141, 1132, 91, 27, NA, 351295,  M
34, 68.7, 164039, 29637, 25751, 37117, 43183, 26456, 20246, 4695, 88, 34, NA, 351124,  M
35, 69.7, 424078, 23679, 28855, 24790, 10040, 8998, 3173, 1713, 91, 43, NA, 525326,  M
36, 71.7, 145270, 44726, 3453, 7145, 1679, 4987, 3572, 1949, 88, 47, NA, 212781,  M
37, 72.7, 96764, 19407, 1272, 1059, 874, 1751, 1293, 168, 74, 24, NA, 122588,  M
38, 74.7, 132411, 19423, 6919, 20709, 27873, 22683, 16788, 11186, 90, 8, NA, 257992,  M
39, 77.7, 498661, 30743, 36801, 4997, 4576, 14451, 7873, 1150, 87, 41, NA, 599252,  M
40, 79.7, 772748, 68335, 12314, 4361, 6200, 14691, 11432, 2429, 77, 43, NA, 892510,  M
41, 80.7, 371497, 53090, 17974, 19213, 997, 11736, 5280, 1347, 87, 38, NA, 481134,  M
42, 82.7, 728702, 72935, 31277, 26521, 11156, 24748, 30136, 15677, 91, 41, NA, 941152,  M
43, 83.7, 695891, 52709, 10352, 37334, 20253, 26835, 12300, 3074, 88, 57, NA, 858748,  M
44, 85.6, 108794, 12832, 1395, 923, 3492, 4323, 2780, 3684, 97, 37, NA, 138223,  M
45, 86.6, 33625, 7659, 1538, 1738, 487, 2674, 611, 243, 100, 37, NA, 48575,  M
46, 88.6, 904644, 127390, 9172, 8655, 23023, 41709, 12687, 3145, 100, 13, NA, 1130425,  M
47, 89.7, 2065833, 336849, 23598, 97615, 21065, 37307, 32587, 8005, 70, 26, NA, 2622859,  M
48, 91.6, 268457, 13521, 5184, 5594, 4551, 5657, 5497, 1641, 70, 30, NA, 310102,  M
49, 92.7, 12039, 31475, 16123, 6016, 23113, 17930, 28434, 6001, 88, 27, NA, 141131,  M
50, 94.6, 15463, 7938, 20808, 10071, 8300, 26011, 9003, 4479, 96, 41, NA, 102073,  M
51, 97.6, 188874, 54186, 12960, 5991, 2990, 7634, 3990, 2749, 64, 61, NA, 279374,  M
52, 99.6, 47206, 3700, 4636, 2003, 1802, 1691, 673, 517, 35, 27, NA, 62228,  M
53, 100.6, 474943, 269287, 66444, 41415, 18718, 9639, 27969, 2390, 27, 50, NA, 910805,  M
54, 102.6, 260180, 58182, 20250, 23037, 16310, 25422, 9832, 7379, 37, 61, NA, 420592,  M
55, 103.6, 610943, 56085, 21140, 49352, 16306, 21688, 13962, 5698, 20, 51, NA, 795174,  M
56, 105.6, 157839, 56527, 4093, 11726, 6954, 24617, 12489, 4046, 41, 41, NA, 278291,  M
57, 106.6, 963999, 266375, 60373, 37274, 93722, 42152, 35096, 5886, 40, 35, NA, 1504877,  M
58, 108.6, 149467, 105071, 33146, 39512, 14178, 39119, 6709, 7867, 43, 27, NA, 395069,  M
59, 109.6, 857187, 49540, 8099, 2722, 5562, 3197, 999, 770, 21, 34, NA, 928076,  M
60, 111.5, 598790, 193372, 131811, 8038, 34637, 53399, 14099, 2321, 24, 43, NA, 1036467,  M
61, 112.5, 113257, 24231, 9059, 9233, 16569, 24651, 8919, 5398, 37, 38, NA, 211317,  M
62, 114.5, 31128, 14008, 15328, 13744, 10153, 13915, 7617, 10153, 50, 60, NA, 116046,  M
63, 117.5, 792384, 19558, 28555, 3773, 4882, 6172, 2403, 3991, 53, 70, NA, 861718,  M
64, 119.5, 8302, 47744, 16935, 5371, 5741, 3755, 3049, 1196, 29, 74, NA, 92093,  M
65, 120.5, 567607, 64232, 27908, 25035, 11772, 29206, 11672, 6562, 26, 64, NA, 743994,  M
66, 122.5, 456268, 191950, 13404, 64694, 46911, 12242, 9351, 3512, 16, 60, NA, 798332,  M
67, 122.5, 1451881, 105637, 18071, 9049, 2722, 2562, 676, 391, 13, 51, NA, 1590989,  M
