obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
31, 57.8, 108136, 4036, 2495, 4609, 2707, 2754, 3167, 896, 75, 74, NA, 128800,  M*
32, 59.8, 230630, 40402, 30721, 36333, 32886, 17784, 7554, 6763, 67, 80, NA, 403073,  M*
33, 60.7, 487903, 33691, 35974, 5052, 10244, 8850, 5412, 1803, 75, 74, NA, 588929,  M
34, 62.7, 708460, 25794, 7810, 10033, 3525, 11721, 5124, 6068, 87, 77, NA, 778535,  M
35, 63.8, 42760, 21272, 2334, 5657, 3010, 3256, 6511, 439, 75, 75, NA, 85239,  M
36, 65.7, 836609, 227077, 20682, 12866, 8578, 11596, 5701, 2954, 66, 63, NA, 1126063,  M
37, 66.8, 50268, 42503, 10108, 19808, 15764, 7392, 5142, 6093, 48, 63, NA, 157078,  M
38, 68.7, 153172, 18771, 5477, 7008, 4641, 6264, 6491, 2665, 53, 64, NA, 204489,  M
39, 69.7, 2456, 9099, 3066, 11245, 20866, 10433, 15850, 2999, 78, 75, NA, 76014,  M
40, 71.7, 62426, 17608, 6925, 5090, 3407, 3825, 2945, 1296, 80, 75, NA, 103522,  M
41, 72.7, 39526, 21430, 26503, 5460, 4079, 17394, 7133, 4327, 93, 78, NA, 125852,  M
42, 74.7, 32070, 21323, 7972, 13182, 11505, 13034, 6763, 2691, 90, 80, NA, 108540,  M
43, 77.7, 17382, 20913, 20133, 18621, 14482, 8509, 7514, 2096, 93, 81, NA, 109650,  M
44, 79.7, 35538, 30495, 13614, 7448, 9767, 16328, 2085, 2168, 81, 75, NA, 117443,  M
45, 80.7, 17881, 19530, 4663, 2111, 7264, 10038, 4940, 2170, 84, 53, NA, 68597,  M
46, 82.7, 18786, 15050, 3980, 10289, 11097, 8606, 5967, 5502, 93, 61, NA, 79277,  M
47, 83.7, 1157613, 425674, 12308, 25938, 37997, 18587, 9353, 7703, 63, 51, NA, 1695173,  M
48, 85.7, 2396023, 3222171, 341820, 429014, 89986, 57385, 66697, 54452, 34, 53, NA, 6657548,  M
49, 86.7, 996468, 99219, 18386, 20102, 38540, 12166, 11919, 13215, 29, 56, NA, 1210015,  M
50, 88.6, 1362069, 100332, 25900, 7249, 6918, 4519, 20881, 6849, 27, 64, NA, 1534717,  M
51, 89.6, 1262167, 705397, 103154, 101907, 39028, 41982, 22651, 26715, 29, 61, NA, 2303001,  M
52, 91.6, 1393893, 42688, 30334, 24876, 7282, 5237, 19782, 2130, 26, 69, NA, 1526222,  M
53, 92.6, 748168, 73490, 21054, 8221, 5902, 10729, 9682, 3176, 23, 64, NA, 880422,  M
54, 94.6, 410220, 158062, 33038, 20995, 4013, 4390, 23516, 2574, 16, 64, NA, 656808,  M
55, 97.6, 375513, 86562, 18272, 8013, 2737, 3015, 3680, 2861, 29, 67, NA, 500653,  M
56, 99.6, 111588, 11286, 4244, 1256, 4235, 5316, 9496, 2779, 66, 51, NA, 150200,  M
57, 100.6, 972729, 251435, 39828, 40690, 28346, 25614, 29594, 6597, 81, 67, NA, 1394833,  M
58, 102.6, 1146017, 209980, 6839, 6535, 16407, 8886, 7415, 6605, 61, 57, NA, 1408684,  M
59, 103.6, 660132, 335092, 20005, 8985, 13103, 64179, 37959, 7216, 54, 40, NA, 1146671,  M
60, 105.6, 119087, 24191, 1355, 517, 4201, 2945, 4214, 8162, 57, 29, NA, 164672,  M
61, 106.6, 115370, 6785, 25100, 32354, 19016, 24249, 31791, 3187, 88, 48, NA, 257852,  M
62, 108.6, 10335, 5359, 1015, 6703, 7088, 20331, 9881, 7323, 100, 54, NA, 68035,  M
63, 109.6, 649762, 182716, 21476, 12253, 12449, 6139, 6804, 5453, 75, 74, NA, 897052,  M
64, 111.6, 574637, 664944, 15241, 62465, 24374, 17295, 37069, 9285, 50, 57, NA, 1405310,  M
65, 112.6, 91336, 29458, 17763, 23596, 19680, 18250, 11969, 5978, 38, 51, NA, 218030,  M
66, 114.6, 392250, 12757, 14976, 13551, 18460, 27320, 15913, 7049, 64, 57, NA, 502276,  M
67, 117.5, 486007, 20934, 10492, 14053, 12970, 19315, 20052, 4928, 88, 77, NA, 588751,  M
68, 119.5, 70133, 8411, 5786, 1409, 2696, 5055, 8993, 1789, 64, 69, NA, 104272,  M
69, 120.5, 10037, 22539, 3698, 17747, 11509, 15066, 20439, 8724, 60, 66, NA, 109759,  M
70, 122.5, 493947, 378057, 2546, 43919, 16125, 30377, 16713, 18493, 64, 61, NA, 1000177,  M
71, 123.5, 19414, 31193, 16571, 26982, 11815, 10253, 22509, 9097, 54, 60, NA, 147834,  M
72, 125.5, 65271, 22771, 2872, 4603, 2881, 4270, 3361, 3460, 48, 56, NA, 109489,  M
73, 126.5, 25476, 37147, 12532, 15135, 14084, 11077, 10063, 5179, 56, 74, NA, 130693,  M
74, 128.5, 16395, 12693, 8738, 9872, 4320, 15481, 20417, 3987, 66, 70, NA, 91903,  M
75, 129.5, 174598, 168650, 7016, 2216, 8460, 6585, 3786, 1279, 69, 60, NA, 372590,  M
76, 131.5, 73683, 8852, 8218, 5958, 7396, 16750, 16638, 7197, 81, 60, NA, 144692,  M
77, 132.5, 17889, 15607, 8417, 13525, 5487, 11829, 17220, 6662, 70, 64, NA, 96636,  M
78, 134.5, 16217, 41811, 27169, 12920, 15575, 11700, 7091, 6413, 81, 80, NA, 138896,  M
79, 137.5, 13648, 18278, 6777, 11724, 4677, 24579, 11350, 3976, 88, 77, NA, 95009,  M
80, 139.4, 987601, 48375, 85237, 19561, 17463, 8101, 16635, 1509, 53, 84, NA, 1184482,  M
81, 140.5, 698266, 142934, 4560, 3073, 11137, 11587, 6161, 4191, 29, 67, NA, 881909,  M
82, 142.5, 1908962, 371569, 55405, 15365, 13956, 17813, 65477, 30083, 23, 57, NA, 2478630,  M
83, 143.4, 318135, 9153, 4068, 4238, 4436, 1632, 4072, 2657, 35, 57, NA, 348391,  M
84, 145.4, 529573, 95464, 2644, 14733, 7467, 8546, 16892, 10377, 35, 66, NA, 685696,  M
85, 146.4, 69558, 8533, 7347, 2446, 3518, 3895, 3669, 1697, 60, 70, NA, 100663,  M
86, 148.4, 176956, 90988, 25276, 9792, 23813, 21781, 8940, 20428, 64, 66, NA, 377974,  M
87, 149.4, 17299, 2051, 5660, 4973, 13164, 12150, 7433, 3094, 74, 69, NA, 65824,  M
88, 151.4, 434022, 33213, 16373, 5147, 12736, 22025, 16968, 3827, 77, 64, NA, 544311,  M
89, 152.4, 68602, 41283, 7569, 18907, 4304, 7279, 4886, 4258, 90, 67, NA, 157088,  M
90, 154.4, 1778583, 257034, 95432, 55152, 24160, 19410, 20602, 4508, 66, 69, NA, 2254881,  M
91, 154.4, 205923, 28862, 5190, 5935, 4059, 5135, 4089, 6079, 38, 67, NA, 265272,  M
