obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
20, 39.8, 560215, 80901, 8247, 5962, 11584, 6049, 2486, 1408, 51, 63, NA, 676852,  T*
21, 40.8, 23381, 52841, 12357, 4248, 14585, 8974, 10919, 4398, 53, 40, NA, 131703,  T*
22, 42.8, 20343, 22808, 17382, 6649, 10312, 10285, 7020, 10411, 67, 51, NA, 105210,  T*
23, 43.8, 19037, 16818, 3399, 8126, 3286, 18678, 4506, 5296, 100, 70, NA, 79146,  T*
24, 45.8, 62511, 4584, 3084, 1879, 6762, 4089, 1055, 532, 100, 75, NA, 84496,  T*
25, 46.8, 7873, 11330, 6498, 1791, 4954, 2475, 2347, 3645, 93, 57, NA, 40913,  T*
26, 48.8, 106593, 13941, 6853, 4950, 4484, 2127, 1362, 1116, 69, 67, NA, 141426,  T*
27, 49.8, 7302, 8516, 3586, 4451, 10842, 7521, 4388, 2803, 66, 83, NA, 49409,  T*
28, 51.8, 29347, 23461, 21856, 11738, 14080, 24003, 6854, 1809, 81, 83, NA, 133148,  T*
29, 52.8, 22924, 9962, 6084, 13968, 12479, 9162, 4871, 3676, 100, 66, NA, 83126,  T*
30, 54.8, 18944, 8531, 4059, 5586, 15421, 7383, 5100, 5317, 100, 66, NA, 70341,  T*
31, 57.7, 94440, 41291, 15028, 8831, 5199, 17884, 5545, 5683, 100, 56, NA, 193901,  T*
32, 59.8, 3361, 13304, 15156, 1923, 12837, 9773, 1306, 3574, 83, 87, NA, 61234,  T*
33, 60.7, 21390, 10006, 1792, 14946, 6872, 4505, 8889, 12129, 88, 94, NA, 80529,  T
34, 62.7, 5073, 32368, 6832, 10027, 7496, 9847, 3524, 2950, 87, 81, NA, 78117,  T
35, 63.7, 15060, 10081, 9063, 20510, 11645, 4725, 3675, 4815, 77, 88, NA, 79574,  T
36, 65.7, 39086, 29935, 18062, 6325, 10386, 8114, 5949, 2018, 75, 80, NA, 119875,  T
37, 66.7, 758775, 395754, 24110, 21159, 9073, 18186, 29699, 2078, 35, 61, NA, 1258834,  T
38, 68.7, 16857, 1338, 137, 561, 652, 1131, 705, 433, 53, 37, NA, 21814,  T
39, 69.7, 49354, 18598, 12221, 10305, 7313, 10448, 5873, 2171, 67, 40, NA, 116283,  T
40, 71.7, 690024, 150106, 17165, 14154, 26325, 18700, 4117, 3367, 80, 47, NA, 923958,  T
41, 72.7, 194425, 61251, 21577, 19742, 37915, 18266, 7254, 7277, 56, 61, NA, 367707,  T
42, 74.7, 202037, 27791, 12029, 1577, 6193, 2714, 1864, 591, 40, 56, NA, 254796,  T
43, 77.7, 34384, 18977, 3884, 9125, 15782, 10814, 8994, 2949, 56, 38, NA, 104909,  T
44, 79.7, 109522, 36741, 4849, 12535, 3614, 2725, 1622, 911, 75, 63, NA, 172519,  T
45, 80.7, 18742, 27566, 14000, 11324, 23947, 5439, 5772, 2149, 35, 48, NA, 108939,  T
46, 82.6, 18328, 50659, 7663, 4604, 19728, 8348, 5967, 1975, 21, 29, NA, 117272,  T
47, 83.7, 13516, 12762, 3704, 6142, 8956, 6131, 3748, 2080, 66, 34, NA, 57039,  T
48, 85.7, 23729, 15032, 42221, 25314, 31664, 13146, 10020, 1853, 69, 48, NA, 162979,  T
49, 86.6, 3304158, 110473, 5662, 6990, 32745, 24183, 6236, 3835, 54, 29, NA, 3494282,  T
50, 88.6, 135773, 16448, 2924, 3326, 5037, 1535, 5379, 498, 38, 24, NA, 170920,  T
51, 89.6, 67353, 43882, 27952, 9039, 15260, 28161, 9010, 5776, 48, 14, NA, 206433,  T
52, 91.6, 81019, 29209, 20700, 11334, 41425, 10425, 5403, 8089, 48, 38, NA, 207604,  T
53, 92.6, 124651, 14717, 2744, 2690, 3723, 4307, 1690, 1441, 84, 51, NA, 155963,  T
54, 94.6, 56034, 62077, 26503, 18780, 19081, 22246, 3246, 4902, 78, 51, NA, 212869,  T
55, 97.6, 33614, 28646, 16188, 6898, 6832, 3244, 5444, 3277, 66, 56, NA, 104143,  T
56, 99.6, 57764, 37072, 28031, 31219, 9953, 11020, 3799, 2209, 57, 66, NA, 181067,  T
57, 100.6, 330258, 52951, 6790, 6239, 8782, 6243, 1650, 612, 44, 60, NA, 413525,  T
58, 102.6, 97490, 8870, 14345, 6067, 2306, 1857, 1866, 1952, 35, 80, NA, 134753,  T
59, 103.6, 7273, 9041, 6161, 8096, 12690, 8478, 10472, 4009, 56, 66, NA, 66220,  T
60, 105.6, 10099, 14726, 18635, 5264, 9625, 12134, 4279, 1837, 70, 84, NA, 76599,  T
61, 106.6, 35310, 7987, 9326, 4314, 7083, 12769, 3316, 6030, 100, 70, NA, 86135,  T
62, 108.6, 3718, 14715, 4877, 10628, 6903, 8043, 8007, 1761, 94, 74, NA, 58652,  T
63, 109.6, 17055, 32863, 12420, 7303, 9320, 6604, 4610, 1298, 90, 67, NA, 91473,  T
64, 111.6, 24693, 12281, 36680, 10623, 11307, 8952, 6312, 3992, 74, 81, NA, 114840,  T
65, 112.5, 16012, 25269, 9632, 14651, 10576, 9798, 6274, 6421, 67, 91, NA, 98633,  T
66, 114.5, 28278, 7557, 22698, 9857, 25877, 8195, 4164, 4017, 77, 100, NA, 110643,  T
67, 117.5, 24222, 17202, 1965, 21554, 5955, 5667, 11870, 4022, 64, 77, NA, 92457,  T
68, 119.5, 25053, 12383, 6483, 2871, 5736, 10546, 11450, 4084, 96, 75, NA, 78606,  T
69, 120.5, 11496, 15358, 15066, 18094, 10364, 11388, 5660, 2839, 100, 78, NA, 90265,  T
70, 122.5, 30276, 8803, 15562, 2754, 18229, 8983, 4002, 894, 94, 77, NA, 89503,  T
71, 123.5, 17061, 13163, 17465, 13573, 2552, 4756, 2977, 1734, 70, 100, NA, 73281,  T
72, 125.5, 9006, 8443, 12328, 8892, 6244, 15818, 3718, 1171, 80, 100, NA, 65620,  T
73, 126.5, 18757, 11059, 12063, 14349, 7360, 19534, 5594, 3473, 100, 96, NA, 92189,  T
74, 128.5, 41876, 11012, 502, 622, 1661, 790, 419, 219, 96, 54, NA, 57101,  T
75, 129.5, 385794, 185354, 20673, 11813, 14539, 11916, 7770, 3580, 48, 27, NA, 641439,  T
76, 129.5, 99310, 65947, 5795, 18916, 5793, 4555, 4995, 1244, 20, 20, NA, 206555,  T
